id,output_front,output_back,xsize,ysize,category,scene_back,scene_front,cardframe_back,cardframe_front,graphic1,graphic2,animation,frames,fps,start_frame,name,body,hair,hair2,body_id,face,leg,silkpattern,silkcol1,silkcol2,sire_id,dam_id,breeder,trainer,description,life,lifewin,liferec,lifedollar,year1,year1title,year2,year2title,year3,year3title,year4,year4title,colour_text,_id,bucket,owner_id,user_horse_id,orig_ghuid,gen,texture_id,face_mark_id,leg_mark_id,trainer_id,gender,age,energy,happiness,conditioning,grade,bloodline,race_tokens,skill_points,train_points,min_speed,norm_speed,inc_speed,over_inc_speed,tpoints_speed,min_stamina,norm_stamina,inc_stamina,over_inc_stamina,tpoints_stamina,min_acceleration,norm_acceleration,inc_acceleration,over_inc_acceleration,tpoints_acceleration,skill_first_out,skill_front,skill_rail,skill_breezing,skill_working,skill_drafting,skill_turning,skill_dueling,skill_overtaking,skill_final_kick,skill_closing,speed_traits,stamina_traits,acceleration_traits,sire_ghuid,dam_ghuid,trait_small_size,trait_avg_size,trait_big_size,trait_colossus_size,trait_high_stride,trait_pony_strider,trait_silky_stride,trait_long_strider,trait_rip_quarters,trait_muscular,trait_athletic_build,trait_plenty_of_bone,trait_turf_lover,trait_dirt_digger,trait_comp_driver,trait_turner,trait_comf_runner,trait_quick_speed,trait_sprinter,trait_miler,trait_marathoner,trait_muddy_runner,trait_nice_and_hot,trait_cold_killer,trait_wet_winner,trait_leader,trait_hunter,trait_del_motivation,trait_starter,trait_jockeying,trait_finisher,trait_learner,locus_ext,locus_gray,locus_kit,train_user_xp_reward,overtrain_user_xp_reward,train_user_coins_cost,train_user_ices_cost,train_horse_energy_cost,train_horse_conditioning_gain,train_horse_happiness_gain,train_horse_happiness_drop,train_points_pool,train_points_free_pool,train_points_coins_pool,train_points_ices_pool,train_point_free_cooldown,train_point_coins_cooldown,train_point_ices_cooldown,energy_repl_interval,energy_repl_amount,feeding_cooldown,caring_cooldown,tiredness_cooldown,tiredness_horse_happiness_drop,skill_points_pool,race_tokens_pool,nft_token_id
102177,102177.mp4,102177b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TNodno,191,25,1,OC-A1-0521,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStripe_01.png,hrs_horseLegMarking_03.png,Grade2-Frame.png,FFFFFF,FFFFFF,27815313413,27815575557,,,,,,,,,,,,,,,,Chestnut,102177,11,0,0,0,1,68,1,4,8,0,0,100,100,100,2,1,3,0,200,57,61,3,0.20,0,64,69,3,0.20,0,57,64,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7984782,9062481,11704725,27815313413,27815575557,41,101,0,0,26,82,25,4,37,96,6,0,18,49,40,35,33,34,19,16,47,36,34,37,39,30,32,29,29,34,39,37,5,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102178,102178.mp4,102178b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TKickback,265,25,1,OC-A1-0522,hrs_bodyBlack_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,66,hrs_headMarkingStar_02.png,hrs_horseLegMarking_04.png,Grade2-Frame.png,FFFFFF,FFFFFF,2667315205,2658140165,,,,,,,,,,,,,,,,Black,102178,11,0,0,0,1,66,8,7,10,0,0,100,100,100,2,1,3,0,200,58,69,3,0.20,0,56,68,3,0.20,0,56,64,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7726670,9582610,11704726,2667315205,2658140165,30,87,18,0,32,90,14,0,38,97,5,0,45,18,38,29,40,38,24,44,23,29,35,31,34,33,32,35,31,37,38,35,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102179,102179.mp4,102179b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TNodyes,181,25,1,OC-A1-0523,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStar_06.png,hrs_horseLegMarking_01.png,Grade2-Frame.png,FFFFFF,FFFFFF,26504593413,26566721541,,,,,,,,,,,,,,,,Chestnut,102179,11,0,0,0,2,68,12,3,17,0,0,100,100,100,2,1,3,0,200,58,68,3,0.20,0,60,72,3,0.20,0,57,72,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7202446,9582611,10926550,26504593413,26566721541,31,89,16,0,24,80,27,5,26,83,24,3,18,59,42,43,32,32,21,50,24,42,42,43,38,37,42,40,38,41,40,43,10,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102180,102180.mp4,102180b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TKickback,265,25,1,OC-A1-0524,hrs_bodyBayBloody_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,65,None.png,hrs_horseLegMarking_04.png,Grade2-Frame.png,FFFFFF,FFFFFF,28658368517,2664431621,,,,,,,,,,,,,,,,Bloody Bay,102180,11,0,0,0,3,65,0,7,2,0,0,100,100,100,2,1,3,0,200,58,70,3,0.20,0,59,68,3,0.20,0,61,71,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7194253,9844754,10926486,28658368517,2664431621,29,85,20,0,30,88,17,0,25,81,26,4,26,56,40,32,42,35,24,55,19,32,41,42,34,42,32,39,36,39,33,37,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102181,102181.mp4,102181b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TNodno,191,25,1,OC-A1-0525,hrs_bodyGreyDappled_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,70,hrs_headMarkingStripe_03.png,hrs_horseLegMarking_02.png,Grade2-Frame.png,FFFFFF,FFFFFF,2900623365,2891448325,,,,,,,,,,,,,,,,Dappled Grey,102181,11,0,0,0,1,70,3,1,24,0,0,100,100,100,2,1,3,0,200,57,69,3,0.20,0,56,65,3,0.20,0,56,64,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7726734,9578513,11704853,2900623365,2891448325,30,88,17,0,36,95,7,0,38,97,5,0,19,45,33,37,35,39,20,55,19,39,30,39,35,34,35,29,40,37,36,36,6,0,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102182,102182.mp4,102182b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TRearup,188,25,1,OC-A1-0526,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStripe_05.png,hrs_horseLegMarking_03.png,Grade2-Frame.png,FFFFFF,FFFFFF,27291025413,27350532101,,,,,,,,,,,,,,,,Chestnut,102182,11,0,0,0,3,68,5,4,6,1,0,100,100,100,2,1,3,0,200,56,63,3,0.20,0,63,68,3,0.20,0,54,64,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7460494,9582673,10930709,27291025413,27350532101,39,99,3,0,28,85,22,1,39,99,3,0,21,51,30,38,36,31,19,16,47,36,32,34,38,37,32,36,39,37,39,39,10,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102183,102183.mp4,102183b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TShake,195,25,1,OC-A1-0527,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStar_04.png,hrs_horseLegMarking_01.png,Grade2-Frame.png,FFFFFF,FFFFFF,28924182533,27102806021,,,,,,,,,,,,,,,,Bay,102183,11,0,0,0,2,64,10,3,22,0,0,100,100,100,2,1,3,0,200,59,66,3,0.20,0,58,65,3,0.20,0,57,64,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7718542,9582609,11192854,28924182533,27102806021,33,91,13,0,35,94,9,0,37,96,6,0,22,55,30,32,36,34,24,57,21,29,36,29,31,39,33,38,39,33,30,40,1,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102184,102184.mp4,102184b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TNodyes,181,25,1,OC-A1-0528,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStar_03.png,hrs_horseLegMarking_02.png,Grade2-Frame.png,FFFFFF,FFFFFF,26822836229,26824146949,,,,,,,,,,,,,,,,Bay,102184,11,0,0,0,2,64,9,1,19,0,0,100,100,100,2,1,3,0,200,61,75,3,0.20,0,63,71,3,0.20,0,61,68,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7460495,9324561,11188630,26822836229,26824146949,20,75,35,10,24,80,28,6,29,86,19,0,23,63,44,35,39,38,23,60,28,39,44,38,41,38,41,45,47,47,42,39,1,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102185,102185.mp4,102185b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TKickback,265,25,1,OC-A1-0529,hrs_bodyBrown_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,67,None.png,hrs_horseLegMarking_04.png,Grade2-Frame.png,FFFFFF,FFFFFF,27552645125,27614773253,,,,,,,,,,,,,,,,Brown,102185,11,0,0,0,2,67,0,7,5,1,0,100,100,100,2,1,3,0,200,57,62,3,0.20,0,63,66,3,0.20,0,56,62,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7198349,9582674,10926614,27552645125,27614773253,40,100,2,0,30,88,17,0,40,100,0,0,20,45,34,33,32,38,21,17,49,36,37,32,35,35,37,32,29,37,39,29,1,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102186,102186.mp4,102186b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TRearup,188,25,1,OC-A1-0530,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,None.png,hrs_horseLegMarking_04.png,Grade2-Frame.png,FFFFFF,FFFFFF,2803630085,2794455045,,,,,,,,,,,,,,,,Bay,102186,11,0,0,0,1,64,0,7,20,0,0,100,100,100,2,1,3,0,200,56,64,3,0.20,0,64,71,3,0.20,0,57,64,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7718542,9328721,10930646,2803630085,2794455045,38,97,5,0,23,79,29,7,37,96,6,0,18,52,33,40,41,44,24,19,48,43,32,38,32,39,42,36,42,41,36,35,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102187,102187.mp4,102187b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TNodyes,181,25,1,OC-A1-0531,hrs_bodyGreyDappled_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,70,hrs_headMarkingStar_01.png,hrs_horseLegMarking_07.png,Grade2-Frame.png,FFFFFF,FFFFFF,2864971781,27640725509,,,,,,,,,,,,,,,,Dappled Grey,102187,11,0,0,0,2,70,6,5,21,0,0,100,100,100,2,1,3,0,200,60,69,3,0.20,0,59,72,3,0.20,0,61,75,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7452301,9582612,11713045,2864971781,27640725509,29,85,20,0,25,81,26,4,20,75,35,10,29,58,45,44,42,39,25,61,25,45,40,40,46,36,38,37,36,48,46,39,2,1,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102188,102188.mp4,102188b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TShake,195,25,1,OC-A1-0532,hrs_bodyBrown_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,67,hrs_headMarkingStripe_05.png,None.png,Grade2-Frame.png,FFFFFF,FFFFFF,28646047749,27858567173,,,,,,,,,,,,,,,,Brown,102188,11,0,0,0,2,67,5,0,21,0,0,100,100,100,2,1,3,0,200,59,66,3,0.20,0,56,64,3,0.20,0,58,69,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7464589,9316371,11442582,28646047749,27858567173,33,91,13,0,38,97,5,0,30,87,18,0,20,56,30,31,30,30,17,45,19,30,36,32,33,32,29,30,34,30,33,35,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102189,102189.mp4,102189b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TNodno,191,25,1,OC-A1-0533,hrs_bodyBayBloody_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,65,hrs_headMarkingStripe_07.png,hrs_horseLegMarking_06.png,Grade2-Frame.png,FFFFFF,FFFFFF,28658368517,27348959237,,,,,,,,,,,,,,,,Bloody Bay,102189,11,0,0,0,3,65,7,2,15,0,0,100,100,100,2,1,3,0,200,59,69,3,0.20,0,57,68,3,0.20,0,58,66,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7452302,9582610,10930647,28658368517,27348959237,29,86,19,0,32,90,15,0,34,92,12,0,20,52,38,38,35,38,19,47,19,31,31,32,37,35,33,36,32,37,32,30,2,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102190,102190.mp4,102190b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TShake,195,25,1,OC-A1-0534,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStripe_04.png,hrs_horseLegMarking_01.png,Grade2-Frame.png,FFFFFF,FFFFFF,2751201285,2742026245,,,,,,,,,,,,,,,,Bay,102190,11,0,0,0,1,64,4,3,24,0,0,100,100,100,2,1,3,0,200,56,68,3,0.20,0,69,76,3,0.20,0,57,66,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7976590,9844819,10922390,2751201285,2742026245,32,90,14,0,13,66,46,18,34,93,10,0,27,64,41,47,45,37,31,20,67,40,35,36,39,47,37,46,38,46,45,35,2,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102191,102191.mp4,102191b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TNodno,191,25,1,OC-A1-0535,hrs_bodyGreyDappled_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,70,hrs_headMarkingStar_06.png,hrs_horseLegMarking_06.png,Grade2-Frame.png,FFFFFF,FFFFFF,26823884805,2886729733,,,,,,,,,,,,,,,,Dappled Grey,102191,11,0,0,0,2,70,12,2,25,0,0,100,100,100,2,1,3,0,200,59,70,3,0.20,0,56,68,3,0.20,0,57,64,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7718478,9582609,10922518,26823884805,2886729733,28,85,22,1,32,90,14,0,37,96,6,0,45,22,31,37,29,34,17,57,16,35,32,38,35,40,33,39,40,35,40,33,2,1,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102192,102192.mp4,102192b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TKickback,265,25,1,OC-A1-0536,hrs_bodyBlack_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,66,hrs_headMarkingStripe_06.png,hrs_horseLegMarking_02.png,Grade2-Frame.png,FFFFFF,FFFFFF,26505641989,2667577349,,,,,,,,,,,,,,,,Black,102192,11,0,0,0,1,66,13,1,5,1,0,100,100,100,2,1,3,0,200,60,71,3,0.20,0,59,70,3,0.20,0,59,68,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7198285,9328658,11446805,26505641989,2667577349,26,82,25,4,28,85,22,1,30,88,17,0,61,29,38,36,43,41,27,57,26,37,48,43,46,38,35,38,47,46,48,46,2,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102193,102193.mp4,102193b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TRearup,188,25,1,OC-A1-0537,hrs_bodyBrown_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,67,hrs_headMarkingStripe_01.png,hrs_horseLegMarking_06.png,Grade2-Frame.png,FFFFFF,FFFFFF,27101495301,27084718085,,,,,,,,,,,,,,,,Brown,102193,11,0,0,0,2,67,1,2,4,0,0,100,100,100,2,1,3,0,200,59,71,3,0.20,0,57,69,3,0.20,0,60,67,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7726735,9582610,10922389,27101495301,27084718085,26,83,24,3,30,88,17,0,31,89,16,0,28,49,41,32,36,36,28,61,28,35,37,35,43,39,41,37,37,37,37,33,2,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102194,102194.mp4,102194b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TNodyes,181,25,1,OC-A1-0538,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStar_05.png,hrs_horseLegMarking_05.png,Grade2-Frame.png,FFFFFF,FFFFFF,26825719813,27102806021,,,,,,,,,,,,,,,,Bay,102194,11,0,0,0,2,64,11,6,13,0,0,100,100,100,2,1,3,0,200,56,65,3,0.20,0,56,66,3,0.20,0,59,64,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7202445,9582609,11442582,26825719813,27102806021,36,95,7,0,35,94,9,0,36,95,8,0,23,46,33,34,34,37,25,50,23,40,29,34,31,32,30,40,29,37,31,36,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102195,102195.mp4,102195b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TRearup,188,25,1,OC-A1-0539,hrs_bodyBlack_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,66,hrs_headMarkingStripe_07.png,hrs_horseLegMarking_05.png,Grade2-Frame.png,FFFFFF,FFFFFF,28657057797,2863136773,,,,,,,,,,,,,,,,Black,102195,11,0,0,0,3,66,7,6,11,0,0,100,100,100,2,1,3,0,200,59,70,3,0.20,0,58,70,3,0.20,0,59,72,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7198351,9328658,10922390,28657057797,2863136773,28,85,22,1,29,85,20,0,25,81,26,4,25,62,37,41,43,33,25,58,18,35,43,44,42,35,35,36,33,42,32,43,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102196,102196.mp4,102196b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TNodyes,181,25,1,OC-A1-0540,hrs_bodyBayBloody_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,65,hrs_headMarkingStripe_02.png,hrs_horseLegMarking_06.png,Grade2-Frame.png,FFFFFF,FFFFFF,28647096325,27089960965,,,,,,,,,,,,,,,,Bloody Bay,102196,11,0,0,0,2,65,2,2,3,0,0,100,100,100,2,1,3,0,200,57,69,3,0.20,0,57,69,3,0.20,0,57,67,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7726735,9844753,11442581,28647096325,27089960965,30,88,17,0,30,88,17,0,33,91,13,0,24,49,32,32,32,34,16,53,21,30,36,33,35,30,32,34,34,31,37,37,0,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102197,102197.mp4,102197b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TNodno,191,25,1,OC-A1-0541,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,None.png,hrs_horseLegMarking_01.png,Grade2-Frame.png,FFFFFF,FFFFFF,27091533829,27358658565,,,,,,,,,,,,,,,,Chestnut,102197,11,0,0,0,3,68,0,3,23,1,0,100,100,100,2,1,3,0,200,58,70,3,0.20,0,59,67,3,0.20,0,56,66,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7726670,9582610,11708822,27091533829,27358658565,29,85,20,0,32,90,15,0,35,94,9,0,47,17,39,34,39,33,25,56,21,38,37,34,39,39,39,36,31,36,36,33,10,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102198,102198.mp4,102198b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TKickback,265,25,1,OC-A1-0542,hrs_bodyBay_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,64,hrs_headMarkingStripe_04.png,hrs_horseLegMarking_06.png,Grade2-Frame.png,FFFFFF,FFFFFF,26822836229,27627094021,,,,,,,,,,,,,,,,Bay,102198,11,0,0,0,3,64,4,2,14,0,0,100,100,100,2,1,3,0,200,60,76,3,0.20,0,60,74,3,0.20,0,59,68,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7198350,9324562,11188631,26822836229,27627094021,19,74,36,11,22,77,32,8,30,88,17,0,29,66,45,37,41,35,29,52,28,47,44,48,36,42,43,40,47,44,42,39,1,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102199,102199.mp4,102199b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TShake,195,25,1,OC-A1-0543,hrs_bodyBlack_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,66,hrs_headMarkingStar_04.png,hrs_horseLegMarking_06.png,Grade2-Frame.png,FFFFFF,FFFFFF,2741239813,2741501957,,,,,,,,,,,,,,,,Black,102199,11,0,0,0,1,66,10,2,3,1,0,100,100,100,2,1,3,0,200,55,66,3,0.20,0,65,70,3,0.20,0,57,64,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7726734,9058386,11188757,2741239813,2741501957,36,95,8,0,24,80,28,6,37,96,6,0,21,52,37,33,36,41,19,23,48,44,32,32,44,36,42,32,39,43,38,39,2,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102200,102200.mp4,102200b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,USA-Frame.png,Grade2-Frame.png,TShake,195,25,1,OC-A1-0544,hrs_bodyChestnut_AM.png,hrs_hair_ReddishBrown_head.png,hrs_hair_ReddishBrown_neck.png,68,hrs_headMarkingStar_01.png,hrs_horseLegMarking_02.png,Grade2-Frame.png,FFFFFF,FFFFFF,27864596485,2840592389,,,,,,,,,,,,,,,,Chestnut,102200,11,0,0,0,2,68,6,1,25,1,0,100,100,100,2,1,3,0,200,61,75,3,0.20,0,63,76,3,0.20,0,63,76,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7202446,9316370,10930583,27864596485,2840592389,20,75,35,10,17,71,39,13,17,71,39,13,23,57,39,38,42,37,30,54,31,42,36,39,43,35,47,42,41,46,42,40,6,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102401,102401.mp4,102401b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TShake,195,25,1,OC-A1-0545,hrs_bodyLightGreyDappled_AM.png,hrs_hair_White_head.png,hrs_hair_White_neck.png,71,None.png,hrs_horseLegMarking_04.png,Grade2-Frame.png,FFFFFF,FFFFFF,28638445573,28638707717,,,,,,,,,,,,,,,,Dappled Light Grey,102401,41,0,0,0,1,71,0,7,2,0,0,100,100,100,2,3,3,0,200,57,68,3,0.20,0,67,75,3,0.20,0,58,67,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7726734,9844817,11454869,28638445573,28638707717,32,90,15,0,16,70,42,15,32,90,14,0,30,53,36,43,38,43,27,29,55,41,41,47,38,46,37,45,39,47,48,42,2,0,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
102402,102402.mp4,102402b.mp4,600,840,Regular,NFT2023BackRT,NFT2023-V9,NFT-BACK-V6-Unity.png,NFT-Frame-V9.png,AUS-Frame.png,Grade2-Frame.png,TNodyes,181,25,1,OC-A1-0546,hrs_bodyDarkBeacon_AM.png,hrs_hair_Black_head.png,hrs_hair_Black_neck.png,69,hrs_headMarkingStar_03.png,hrs_horseLegMarking_04.png,Grade2-Frame.png,FFFFFF,FFFFFF,27826847749,27827109893,,,,,,,,,,,,,,,,Dark Bay,102402,41,0,0,0,1,69,9,7,25,1,0,100,100,100,2,3,3,0,200,69,75,3,0.20,0,58,66,3,0.20,0,69,75,3,0.20,0,0,0,0,0,0,0,0,0,0,0,0,7464526,9058258,11704726,27826847749,27827109893,15,68,44,16,34,92,12,0,15,68,44,16,52,29,38,37,44,45,52,26,25,43,48,44,46,35,45,43,48,46,35,35,2,5,6,0,0,500,50,0,0,0,0,200,5,2,3,17280,43200,28800,900,5,900,1200,300,0,100,3,
